;content of C:\Users\Bruker\AppData\Local\Temp\92fetmp-49747219.raw - (Diffrac Plus V4 file)
_FILEVERSION = 3
_SAMPLE = Commander Sample ID
_+SAMPLE
_USER = Lab Manager
_GONIOMETER_CODE = 21
_STAGE_CODE = 4
; Goniometer : D8 theta/theta, stage : Open eulerian craddle
_SAMPLE_CHANGER_CODE = 0
_ATTACHMENTS_CODE = 0
_GONIOMETER_RADIUS = 415
_MONOCHROMATOR = 0
; Incident beam monochromator : None
_BETA_FILTER = N
_ANALYZER_CODE = 0
; Received beam analyzer : None
_DATEMEASURED = 09-Dec-2020 15:50:10
_RUNTIME = 12.37974
_WL_UNIT = A
_WL1 = 1.5406
_WL2 = 1.54439
_WL3 = 1.39222
_WLRATIO = 0.5
_ANODE = Cu
_V4_INF_USER = Lab Manager
_V4_INF_SAMPLEID = Commander Sample ID
_V4_INF_CREATOR = V5Converter
_V4_INF_CREATOR_VERSION = 3.3.47.0
_V4_INF_SUBSTRATE = Si (no database)
_V4_INF_LAYER = Si (no database)

; Data for range 1
_DRIVE = COUPLED
_STEPTIME = 76.8
_STEPSIZE = 0.02026
_STEPMODE = C
_START = 20
_THETA = 10
_2THETA = 20
_KHI = -0.4002
_PHI = 0
_X = -9.722
_Y = 0
_Z = 0.682
_DETECTORSLIT = out
_AUX2 = 0
_TIMESTARTED = 0
_KV = 40
_MA = 40
_RANGE_WL = 1.5406
_3DPLANE = 0
_V4_PSD2THETA = 9999
_V4_PSDCHANNEL1 = 0
_V4_PSDAPERTURE = 2.083855
_V4_PSDTYPE = 5
_V4_PSDFIXED = 0
_V4_COUNTERS_MASK = 1
_V4_DRIVES_MASK = 0
_V4_ENCODERS_MASK = 0
_2THETACOUNTS = 1
; 2THETA	Cnt2_D1	
20.000000	26.000000	
20.020260	18.000000	
20.040519	21.000000	
20.060779	16.000000	
20.081039	25.000000	
20.101299	22.000000	
20.121558	22.000000	
20.141818	17.000000	
20.162078	26.000000	
20.182337	24.000000	
20.202597	17.000000	
20.222857	15.000000	
20.243116	25.000000	
20.263376	17.000000	
20.283636	16.000000	
20.303896	15.000000	
20.324155	21.000000	
20.344415	20.000000	
20.364675	19.000000	
20.384934	21.000000	
20.405194	25.000000	
20.425454	17.000000	
20.445713	19.000000	
20.465973	19.000000	
20.486233	22.000000	
20.506493	24.000000	
20.526752	17.000000	
20.547012	20.000000	
20.567272	20.000000	
20.587531	24.000000	
20.607791	16.000000	
20.628051	24.000000	
20.648310	25.000000	
20.668570	34.000000	
20.688830	22.000000	
20.709090	20.000000	
20.729349	17.000000	
20.749609	31.000000	
20.769869	24.000000	
20.790128	21.000000	
20.810388	25.000000	
20.830648	17.000000	
20.850907	22.000000	
20.871167	19.000000	
20.891427	15.000000	
20.911687	27.000000	
20.931946	20.000000	
20.952206	20.000000	
20.972466	15.000000	
20.992725	20.000000	
21.012985	34.000000	
21.033245	33.000000	
21.053504	18.000000	
21.073764	25.000000	
21.094024	23.000000	
21.114284	22.000000	
21.134543	16.000000	
21.154803	29.000000	
21.175063	24.000000	
21.195322	17.000000	
21.215582	26.000000	
21.235842	12.000000	
21.256101	18.000000	
21.276361	24.000000	
21.296621	19.000000	
21.316881	22.000000	
21.337140	24.000000	
21.357400	27.000000	
21.377660	24.000000	
21.397919	24.000000	
21.418179	18.000000	
21.438439	24.000000	
21.458698	28.000000	
21.478958	18.000000	
21.499218	17.000000	
21.519478	17.000000	
21.539737	15.000000	
21.559997	24.000000	
21.580257	20.000000	
21.600516	21.000000	
21.620776	25.000000	
21.641036	21.000000	
21.661295	22.000000	
21.681555	19.000000	
21.701815	17.000000	
21.722075	22.000000	
21.742334	24.000000	
21.762594	37.000000	
21.782854	28.000000	
21.803113	23.000000	
21.823373	27.000000	
21.843633	35.000000	
21.863893	27.000000	
21.884152	26.000000	
21.904412	36.000000	
21.924672	38.000000	
21.944931	31.000000	
21.965191	35.000000	
21.985451	42.000000	
22.005710	31.000000	
22.025970	43.000000	
22.046230	40.000000	
22.066490	56.000000	
22.086749	43.000000	
22.107009	42.000000	
22.127269	41.000000	
22.147528	53.000000	
22.167788	45.000000	
22.188048	60.000000	
22.208307	44.000000	
22.228567	36.000000	
22.248827	53.000000	
22.269087	42.000000	
22.289346	43.000000	
22.309606	47.000000	
22.329866	51.000000	
22.350125	46.000000	
22.370385	38.000000	
22.390645	48.000000	
22.410904	38.000000	
22.431164	39.000000	
22.451424	30.000000	
22.471684	46.000000	
22.491943	34.000000	
22.512203	36.000000	
22.532463	22.000000	
22.552722	36.000000	
22.572982	33.000000	
22.593242	30.000000	
22.613501	38.000000	
22.633761	38.000000	
22.654021	36.000000	
22.674281	21.000000	
22.694540	29.000000	
22.714800	27.000000	
22.735060	19.000000	
22.755319	34.000000	
22.775579	35.000000	
22.795839	25.000000	
22.816098	24.000000	
22.836358	27.000000	
22.856618	25.000000	
22.876878	26.000000	
22.897137	33.000000	
22.917397	31.000000	
22.937657	34.000000	
22.957916	26.000000	
22.978176	29.000000	
22.998436	26.000000	
23.018695	24.000000	
23.038955	25.000000	
23.059215	20.000000	
23.079475	33.000000	
23.099734	24.000000	
23.119994	26.000000	
23.140254	18.000000	
23.160513	18.000000	
23.180773	25.000000	
23.201033	26.000000	
23.221292	20.000000	
23.241552	21.000000	
23.261812	17.000000	
23.282072	21.000000	
23.302331	19.000000	
23.322591	21.000000	
23.342851	19.000000	
23.363110	20.000000	
23.383370	20.000000	
23.403630	27.000000	
23.423890	18.000000	
23.444149	21.000000	
23.464409	21.000000	
23.484669	19.000000	
23.504928	28.000000	
23.525188	18.000000	
23.545448	19.000000	
23.565707	15.000000	
23.585967	21.000000	
23.606227	19.000000	
23.626487	23.000000	
23.646746	13.000000	
23.667006	23.000000	
23.687266	21.000000	
23.707525	20.000000	
23.727785	23.000000	
23.748045	24.000000	
23.768304	13.000000	
23.788564	22.000000	
23.808824	14.000000	
23.829084	22.000000	
23.849343	16.000000	
23.869603	13.000000	
23.889863	14.000000	
23.910122	10.000000	
23.930382	20.000000	
23.950642	24.000000	
23.970901	18.000000	
23.991161	14.000000	
24.011421	16.000000	
24.031681	11.000000	
24.051940	21.000000	
24.072200	24.000000	
24.092460	17.000000	
24.112719	16.000000	
24.132979	12.000000	
24.153239	20.000000	
24.173498	15.000000	
24.193758	16.000000	
24.214018	15.000000	
24.234278	9.000000	
24.254537	19.000000	
24.274797	16.000000	
24.295057	12.000000	
24.315316	17.000000	
24.335576	15.000000	
24.355836	9.000000	
24.376095	12.000000	
24.396355	14.000000	
24.416615	13.000000	
24.436875	18.000000	
24.457134	20.000000	
24.477394	21.000000	
24.497654	21.000000	
24.517913	14.000000	
24.538173	13.000000	
24.558433	11.000000	
24.578692	13.000000	
24.598952	15.000000	
24.619212	19.000000	
24.639472	17.000000	
24.659731	24.000000	
24.679991	18.000000	
24.700251	9.000000	
24.720510	15.000000	
24.740770	16.000000	
24.761030	20.000000	
24.781289	16.000000	
24.801549	18.000000	
24.821809	12.000000	
24.842069	8.000000	
24.862328	17.000000	
24.882588	18.000000	
24.902848	14.000000	
24.923107	7.000000	
24.943367	18.000000	
24.963627	18.000000	
24.983886	27.000000	
25.004146	13.000000	
25.024406	19.000000	
25.044666	18.000000	
25.064925	21.000000	
25.085185	12.000000	
25.105445	12.000000	
25.125704	18.000000	
25.145964	14.000000	
25.166224	15.000000	
25.186484	16.000000	
25.206743	24.000000	
25.227003	20.000000	
25.247263	17.000000	
25.267522	13.000000	
25.287782	18.000000	
25.308042	16.000000	
25.328301	20.000000	
25.348561	23.000000	
25.368821	19.000000	
25.389081	16.000000	
25.409340	12.000000	
25.429600	11.000000	
25.449860	21.000000	
25.470119	10.000000	
25.490379	20.000000	
25.510639	17.000000	
25.530898	12.000000	
25.551158	22.000000	
25.571418	20.000000	
25.591678	21.000000	
25.611937	14.000000	
25.632197	14.000000	
25.652457	20.000000	
25.672716	18.000000	
25.692976	20.000000	
25.713236	16.000000	
25.733495	11.000000	
25.753755	22.000000	
25.774015	17.000000	
25.794275	10.000000	
25.814534	15.000000	
25.834794	19.000000	
25.855054	18.000000	
25.875313	18.000000	
25.895573	10.000000	
25.915833	18.000000	
25.936092	21.000000	
25.956352	16.000000	
25.976612	13.000000	
25.996872	14.000000	
26.017131	13.000000	
26.037391	18.000000	
26.057651	17.000000	
26.077910	18.000000	
26.098170	19.000000	
26.118430	24.000000	
26.138689	13.000000	
26.158949	26.000000	
26.179209	11.000000	
26.199469	25.000000	
26.219728	18.000000	
26.239988	15.000000	
26.260248	23.000000	
26.280507	15.000000	
26.300767	17.000000	
26.321027	20.000000	
26.341286	16.000000	
26.361546	18.000000	
26.381806	22.000000	
26.402066	12.000000	
26.422325	25.000000	
26.442585	19.000000	
26.462845	13.000000	
26.483104	23.000000	
26.503364	6.000000	
26.523624	16.000000	
26.543883	20.000000	
26.564143	20.000000	
26.584403	18.000000	
26.604663	21.000000	
26.624922	15.000000	
26.645182	25.000000	
26.665442	10.000000	
26.685701	20.000000	
26.705961	15.000000	
26.726221	20.000000	
26.746481	17.000000	
26.766740	17.000000	
26.787000	15.000000	
26.807260	23.000000	
26.827519	7.000000	
26.847779	12.000000	
26.868039	21.000000	
26.888298	18.000000	
26.908558	24.000000	
26.928818	20.000000	
26.949078	19.000000	
26.969337	24.000000	
26.989597	17.000000	
27.009857	12.000000	
27.030116	21.000000	
27.050376	16.000000	
27.070636	19.000000	
27.090895	13.000000	
27.111155	25.000000	
27.131415	13.000000	
27.151675	21.000000	
27.171934	14.000000	
27.192194	21.000000	
27.212454	16.000000	
27.232713	11.000000	
27.252973	20.000000	
27.273233	20.000000	
27.293492	18.000000	
27.313752	11.000000	
27.334012	21.000000	
27.354272	13.000000	
27.374531	17.000000	
27.394791	13.000000	
27.415051	15.000000	
27.435310	13.000000	
27.455570	9.000000	
27.475830	13.000000	
27.496089	13.000000	
27.516349	18.000000	
27.536609	17.000000	
27.556869	13.000000	
27.577128	15.000000	
27.597388	9.000000	
27.617648	19.000000	
27.637907	24.000000	
27.658167	20.000000	
27.678427	13.000000	
27.698686	11.000000	
27.718946	16.000000	
27.739206	12.000000	
27.759466	11.000000	
27.779725	15.000000	
27.799985	8.000000	
27.820245	18.000000	
27.840504	20.000000	
27.860764	10.000000	
27.881024	12.000000	
27.901283	17.000000	
27.921543	13.000000	
27.941803	12.000000	
27.962063	12.000000	
27.982322	21.000000	
28.002582	12.000000	
28.022842	20.000000	
28.043101	20.000000	
28.063361	15.000000	
28.083621	18.000000	
28.103880	12.000000	
28.124140	17.000000	
28.144400	13.000000	
28.164660	16.000000	
28.184919	13.000000	
28.205179	13.000000	
28.225439	20.000000	
28.245698	18.000000	
28.265958	11.000000	
28.286218	15.000000	
28.306477	13.000000	
28.326737	12.000000	
28.346997	10.000000	
28.367257	11.000000	
28.387516	17.000000	
28.407776	10.000000	
28.428036	14.000000	
28.448295	5.000000	
28.468555	13.000000	
28.488815	13.000000	
28.509075	14.000000	
28.529334	17.000000	
28.549594	9.000000	
28.569854	13.000000	
28.590113	13.000000	
28.610373	16.000000	
28.630633	23.000000	
28.650892	10.000000	
28.671152	18.000000	
28.691412	15.000000	
28.711672	20.000000	
28.731931	13.000000	
28.752191	20.000000	
28.772451	11.000000	
28.792710	15.000000	
28.812970	18.000000	
28.833230	25.000000	
28.853489	19.000000	
28.873749	30.000000	
28.894009	23.000000	
28.914269	20.000000	
28.934528	27.000000	
28.954788	18.000000	
28.975048	22.000000	
28.995307	16.000000	
29.015567	18.000000	
29.035827	17.000000	
29.056086	27.000000	
29.076346	18.000000	
29.096606	22.000000	
29.116866	23.000000	
29.137125	21.000000	
29.157385	19.000000	
29.177645	16.000000	
29.197904	13.000000	
29.218164	15.000000	
29.238424	15.000000	
29.258683	11.000000	
29.278943	15.000000	
29.299203	12.000000	
29.319463	6.000000	
29.339722	14.000000	
29.359982	12.000000	
29.380242	14.000000	
29.400501	19.000000	
29.420761	21.000000	
29.441021	19.000000	
29.461280	17.000000	
29.481540	17.000000	
29.501800	15.000000	
29.522060	18.000000	
29.542319	14.000000	
29.562579	16.000000	
29.582839	12.000000	
29.603098	8.000000	
29.623358	14.000000	
29.643618	20.000000	
29.663877	15.000000	
29.684137	18.000000	
29.704397	12.000000	
29.724657	24.000000	
29.744916	22.000000	
29.765176	13.000000	
29.785436	12.000000	
29.805695	15.000000	
29.825955	13.000000	
29.846215	21.000000	
29.866474	14.000000	
29.886734	15.000000	
29.906994	19.000000	
29.927254	18.000000	
29.947513	16.000000	
29.967773	6.000000	
29.988033	19.000000	
30.008292	15.000000	
30.028552	13.000000	
30.048812	14.000000	
30.069071	11.000000	
30.089331	12.000000	
30.109591	9.000000	
30.129851	20.000000	
30.150110	17.000000	
30.170370	12.000000	
30.190630	8.000000	
30.210889	20.000000	
30.231149	20.000000	
30.251409	14.000000	
30.271669	17.000000	
30.291928	9.000000	
30.312188	23.000000	
30.332448	21.000000	
30.352707	22.000000	
30.372967	19.000000	
30.393227	12.000000	
30.413486	18.000000	
30.433746	22.000000	
30.454006	18.000000	
30.474266	19.000000	
30.494525	21.000000	
30.514785	17.000000	
30.535045	24.000000	
30.555304	26.000000	
30.575564	19.000000	
30.595824	21.000000	
30.616083	22.000000	
30.636343	22.000000	
30.656603	15.000000	
30.676863	23.000000	
30.697122	18.000000	
30.717382	25.000000	
30.737642	29.000000	
30.757901	30.000000	
30.778161	21.000000	
30.798421	27.000000	
30.818680	28.000000	
30.838940	19.000000	
30.859200	30.000000	
30.879460	39.000000	
30.899719	37.000000	
30.919979	29.000000	
30.940239	25.000000	
30.960498	35.000000	
30.980758	39.000000	
31.001018	39.000000	
31.021277	46.000000	
31.041537	46.000000	
31.061797	56.000000	
31.082057	52.000000	
31.102316	48.000000	
31.122576	64.000000	
31.142836	66.000000	
31.163095	49.000000	
31.183355	61.000000	
31.203615	69.000000	
31.223874	54.000000	
31.244134	91.000000	
31.264394	83.000000	
31.284654	93.000000	
31.304913	95.000000	
31.325173	105.000000	
31.345433	89.000000	
31.365692	107.000000	
31.385952	113.000000	
31.406212	144.000000	
31.426471	131.000000	
31.446731	120.000000	
31.466991	124.000000	
31.487251	140.000000	
31.507510	126.000000	
31.527770	113.000000	
31.548030	129.000000	
31.568289	139.000000	
31.588549	134.000000	
31.608809	132.000000	
31.629068	110.000000	
31.649328	120.000000	
31.669588	102.000000	
31.689848	88.000000	
31.710107	100.000000	
31.730367	115.000000	
31.750627	93.000000	
31.770886	107.000000	
31.791146	98.000000	
31.811406	112.000000	
31.831666	100.000000	
31.851925	89.000000	
31.872185	95.000000	
31.892445	104.000000	
31.912704	102.000000	
31.932964	94.000000	
31.953224	70.000000	
31.973483	88.000000	
31.993743	87.000000	
32.014003	79.000000	
32.034263	79.000000	
32.054522	72.000000	
32.074782	82.000000	
32.095042	74.000000	
32.115301	80.000000	
32.135561	64.000000	
32.155821	83.000000	
32.176080	79.000000	
32.196340	56.000000	
32.216600	66.000000	
32.236860	74.000000	
32.257119	86.000000	
32.277379	70.000000	
32.297639	81.000000	
32.317898	93.000000	
32.338158	62.000000	
32.358418	68.000000	
32.378677	80.000000	
32.398937	64.000000	
32.419197	75.000000	
32.439457	77.000000	
32.459716	61.000000	
32.479976	77.000000	
32.500236	91.000000	
32.520495	87.000000	
32.540755	72.000000	
32.561015	99.000000	
32.581274	101.000000	
32.601534	110.000000	
32.621794	132.000000	
32.642054	124.000000	
32.662313	125.000000	
32.682573	149.000000	
32.702833	166.000000	
32.723092	214.000000	
32.743352	224.000000	
32.763612	263.000000	
32.783871	281.000000	
32.804131	368.000000	
32.824391	454.000000	
32.844651	816.000000	
32.864910	2046.000000	
32.885170	3868.000000	
32.905430	4661.000000	
32.925689	5294.000000	
32.945949	5816.000000	
32.966209	6726.000000	
32.986468	7171.000000	
33.006728	6465.000000	
33.026988	4436.000000	
33.047248	3250.000000	
33.067507	2733.000000	
33.087767	2158.000000	
33.108027	1153.000000	
33.128286	602.000000	
33.148546	279.000000	
33.168806	182.000000	
33.189065	96.000000	
33.209325	93.000000	
33.229585	63.000000	
33.249845	41.000000	
33.270104	57.000000	
33.290364	31.000000	
33.310624	43.000000	
33.330883	32.000000	
33.351143	28.000000	
33.371403	24.000000	
33.391662	23.000000	
33.411922	16.000000	
33.432182	20.000000	
33.452442	17.000000	
33.472701	15.000000	
33.492961	22.000000	
33.513221	15.000000	
33.533480	22.000000	
33.553740	16.000000	
33.574000	16.000000	
33.594260	23.000000	
33.614519	18.000000	
33.634779	17.000000	
33.655039	14.000000	
33.675298	21.000000	
33.695558	10.000000	
33.715818	12.000000	
33.736077	11.000000	
33.756337	19.000000	
33.776597	17.000000	
33.796857	14.000000	
33.817116	14.000000	
33.837376	9.000000	
33.857636	13.000000	
33.877895	6.000000	
33.898155	11.000000	
33.918415	10.000000	
33.938674	20.000000	
33.958934	21.000000	
33.979194	24.000000	
33.999454	12.000000	
34.019713	21.000000	
34.039973	12.000000	
34.060233	19.000000	
34.080492	18.000000	
34.100752	20.000000	
34.121012	14.000000	
34.141271	20.000000	
34.161531	17.000000	
34.181791	18.000000	
34.202051	18.000000	
34.222310	15.000000	
34.242570	20.000000	
34.262830	12.000000	
34.283089	11.000000	
34.303349	20.000000	
34.323609	6.000000	
34.343868	20.000000	
34.364128	18.000000	
34.384388	17.000000	
34.404648	14.000000	
34.424907	15.000000	
34.445167	11.000000	
34.465427	10.000000	
34.485686	7.000000	
34.505946	6.000000	
34.526206	12.000000	
34.546465	14.000000	
34.566725	11.000000	
34.586985	11.000000	
34.607245	10.000000	
34.627504	5.000000	
34.647764	7.000000	
34.668024	10.000000	
34.688283	7.000000	
34.708543	13.000000	
34.728803	15.000000	
34.749062	9.000000	
34.769322	6.000000	
34.789582	10.000000	
34.809842	12.000000	
34.830101	5.000000	
34.850361	6.000000	
34.870621	10.000000	
34.890880	9.000000	
34.911140	7.000000	
34.931400	10.000000	
34.951659	9.000000	
34.971919	9.000000	
34.992179	9.000000	
35.012439	9.000000	
35.032698	11.000000	
35.052958	9.000000	
35.073218	9.000000	
35.093477	7.000000	
35.113737	9.000000	
35.133997	3.000000	
35.154257	8.000000	
35.174516	6.000000	
35.194776	10.000000	
35.215036	8.000000	
35.235295	10.000000	
35.255555	11.000000	
35.275815	8.000000	
35.296074	7.000000	
35.316334	14.000000	
35.336594	17.000000	
35.356854	4.000000	
35.377113	12.000000	
35.397373	9.000000	
35.417633	8.000000	
35.437892	8.000000	
35.458152	7.000000	
35.478412	10.000000	
35.498671	6.000000	
35.518931	6.000000	
35.539191	7.000000	
35.559451	6.000000	
35.579710	6.000000	
35.599970	9.000000	
35.620230	5.000000	
35.640489	8.000000	
35.660749	5.000000	
35.681009	9.000000	
35.701268	10.000000	
35.721528	11.000000	
35.741788	10.000000	
35.762048	9.000000	
35.782307	9.000000	
35.802567	5.000000	
35.822827	9.000000	
35.843086	9.000000	
35.863346	10.000000	
35.883606	10.000000	
35.903865	6.000000	
35.924125	7.000000	
35.944385	7.000000	
35.964645	6.000000	
35.984904	8.000000	
36.005164	7.000000	
36.025424	10.000000	
36.045683	4.000000	
36.065943	9.000000	
36.086203	7.000000	
36.106462	4.000000	
36.126722	6.000000	
36.146982	2.000000	
36.167242	8.000000	
36.187501	8.000000	
36.207761	11.000000	
36.228021	11.000000	
36.248280	4.000000	
36.268540	6.000000	
36.288800	11.000000	
36.309059	7.000000	
36.329319	6.000000	
36.349579	7.000000	
36.369839	12.000000	
36.390098	6.000000	
36.410358	7.000000	
36.430618	7.000000	
36.450877	6.000000	
36.471137	6.000000	
36.491397	6.000000	
36.511656	10.000000	
36.531916	8.000000	
36.552176	6.000000	
36.572436	5.000000	
36.592695	7.000000	
36.612955	8.000000	
36.633215	6.000000	
36.653474	9.000000	
36.673734	8.000000	
36.693994	12.000000	
36.714253	11.000000	
36.734513	8.000000	
36.754773	9.000000	
36.775033	9.000000	
36.795292	6.000000	
36.815552	15.000000	
36.835812	13.000000	
36.856071	4.000000	
36.876331	5.000000	
36.896591	14.000000	
36.916851	6.000000	
36.937110	3.000000	
36.957370	15.000000	
36.977630	10.000000	
36.997889	11.000000	
37.018149	8.000000	
37.038409	11.000000	
37.058668	8.000000	
37.078928	6.000000	
37.099188	5.000000	
37.119448	8.000000	
37.139707	9.000000	
37.159967	9.000000	
37.180227	7.000000	
37.200486	8.000000	
37.220746	11.000000	
37.241006	6.000000	
37.261265	7.000000	
37.281525	6.000000	
37.301785	9.000000	
37.322045	14.000000	
37.342304	5.000000	
37.362564	6.000000	
37.382824	6.000000	
37.403083	10.000000	
37.423343	7.000000	
37.443603	8.000000	
37.463862	9.000000	
37.484122	9.000000	
37.504382	10.000000	
37.524642	6.000000	
37.544901	5.000000	
37.565161	6.000000	
37.585421	11.000000	
37.605680	12.000000	
37.625940	10.000000	
37.646200	6.000000	
37.666459	10.000000	
37.686719	7.000000	
37.706979	5.000000	
37.727239	10.000000	
37.747498	13.000000	
37.767758	7.000000	
37.788018	13.000000	
37.808277	12.000000	
37.828537	2.000000	
37.848797	13.000000	
37.869056	14.000000	
37.889316	12.000000	
37.909576	8.000000	
37.929836	7.000000	
37.950095	12.000000	
37.970355	12.000000	
37.990615	11.000000	
38.010874	10.000000	
38.031134	16.000000	
38.051394	13.000000	
38.071653	10.000000	
38.091913	7.000000	
38.112173	11.000000	
38.132433	9.000000	
38.152692	6.000000	
38.172952	5.000000	
38.193212	10.000000	
38.213471	10.000000	
38.233731	13.000000	
38.253991	18.000000	
38.274250	5.000000	
38.294510	21.000000	
38.314770	17.000000	
38.335030	13.000000	
38.355289	14.000000	
38.375549	21.000000	
38.395809	13.000000	
38.416068	23.000000	
38.436328	7.000000	
38.456588	18.000000	
38.476847	16.000000	
38.497107	15.000000	
38.517367	11.000000	
38.537627	19.000000	
38.557886	19.000000	
38.578146	33.000000	
38.598406	22.000000	
38.618665	23.000000	
38.638925	21.000000	
38.659185	26.000000	
38.679445	26.000000	
38.699704	31.000000	
38.719964	23.000000	
38.740224	33.000000	
38.760483	28.000000	
38.780743	39.000000	
38.801003	25.000000	
38.821262	26.000000	
38.841522	27.000000	
38.861782	32.000000	
38.882042	28.000000	
38.902301	29.000000	
38.922561	28.000000	
38.942821	37.000000	
38.963080	25.000000	
38.983340	25.000000	
39.003600	19.000000	
39.023859	22.000000	
39.044119	33.000000	
39.064379	20.000000	
39.084639	22.000000	
